	지점번호	지점명	일시	강수량(mm)	1시간최다강수량(mm)	1시간최다강수량시각	
105	강릉	2017-10-22	0.2	0.2		
105	강릉	2017-10-29	25.0	8.0	18:20	
105	강릉	2017-11-03	4.0			
105	강릉	2017-11-04	33.0			
105	강릉	2017-11-10	0.3			
105	강릉	2017-11-25	4.0			
105	강릉	2017-11-26	0.2			
105	강릉	2017-12-24	5.5			
105	강릉	2018-01-17	1.0			
105	강릉	2018-01-22	1.5			
105	강릉	2018-02-28	52.0			
105	강릉	2018-03-01	2.0			
105	강릉	2018-03-04	14.0			
105	강릉	2018-03-05	36.0			
105	강릉	2018-03-07	2.5			
105	강릉	2018-03-08	16.0			
105	강릉	2018-03-09	1.5			
105	강릉	2018-03-15	6.0			
105	강릉	2018-03-16	1.5			
105	강릉	2018-03-19	12.0			
105	강릉	2018-03-21	2.5			
105	강릉	2018-04-03	0.3	0.3	14:01	
